,CL,NG,SI,PL,SB,HG,RR,LH,PA,HO,CUA,GC,CT,FC,KC,RS,C,S,W,O,UX
1-14,,,,,,,,,,,,,,,0.04544596458983649,0.18063691535669094,0.12320370090492447,0.11238478138349711,0.0716118173727476,0.03539555662041722,0.02824182390711926
1-15,,,,,,,,,,,,,,,0.04561328019025146,0.18236822071322573,0.12334928589047901,0.11618502408534151,0.07101175268649282,0.03655070119779781,0.028209498543068784
1-16,,,,,,,,,,,,,,,0.04552451789681186,0.1838196696009778,0.1220797825059261,0.11456022608624601,0.0701653994902153,0.038513885084733336,0.02803047823623238
1-17,,,,,,,,,,,,,,,0.04528713109229886,0.19047338943660871,0.12331083270950989,0.11866933731295701,0.07149679449138871,0.03411070694819471,0.027947428220684793
1-18,,,,,,,,,,,,,,,0.04508301657614127,0.18812783075933506,0.12428378194628421,0.11683083340975697,0.07074923071939926,0.03646922515417527,0.02749507879006065
1-19,,,,,,,,,,,,,,,0.04525188706133165,0.18658954548587403,0.12204617815998896,0.1187667119219946,0.07004167810665096,0.036774046507503794,0.02706757765342416
1-20,,,,,,,,,,,,,,,0.045539656328503715,0.18964754967859,0.12222931496949713,0.11934652017842143,0.070555409730536,0.037891413068711764,0.026887106874922233
1-21,,,,,,,,,,,,,,,0.04527443873066662,0.19041196988585127,0.12145860800230754,0.11861491133283136,0.07081727352698411,0.038650342120307386,0.02680757972698179
1-22,,,,,,,,,,,,,,,0.045190774281332384,0.19083643335615633,0.12215224478098978,0.11919780136414622,0.07088072867790753,0.040618077655640704,0.026823179464856923
1-23,,,,,,,,,,,,,,,0.0451991695626807,0.19255548869168904,0.12206665651841139,0.11810785368161282,0.07074749205089545,0.04041184401380769,0.026367486461599025
1-24,,,,,,,,,,,,,,,0.04489732839103115,0.1915700402693371,0.12284941318309893,0.11832651663982584,0.07124932124753705,0.04071860825130798,0.0265897899926899
1-25,,,,,,,,,,,,,,,0.04501985062208477,0.19012190241279983,0.12338202119222419,0.11822144439534733,0.07181477189053902,0.04015622453523666,0.026466410940435062
2-1,,,,,,,,,,,,,,,,0.1678567344879274,0.11509292351199295,0.11147369760873732,0.06680143396402073,0.03701776488367331,0.030537371295108733
2-2,,,,,,,,,,,,,,,,0.1667700629837362,0.11661711791591377,0.11033657489324704,0.067067159029688,0.03695341475007162,0.030795542599361764
2-3,,,,,,,,,,,,,,,,0.16871412043097692,0.11833714379239126,0.11200808780694618,0.06735795753570786,0.036817337712045324,0.030561387971053892
2-4,,,,,,,,,,,,,,,,0.17132301193581284,0.11793943780950526,0.11429370794924618,0.06764335068128566,0.03701016281421091,0.03032026312598781
2-5,,,,,,,,,,,,,,,,0.17343331844910678,0.1191488783764001,0.11751668089645553,0.06778472729755913,0.037169077542287855,0.030066478364351053
2-6,,,,,,,,,,,,,,,,0.17427110938519494,0.11966322657180521,0.11892744830145195,0.06818025841380916,0.03686389899935837,0.029812017894083883
2-7,,,,,,,,,,,,,,,,0.17272692229592254,0.11863565496881966,0.11679026664199388,0.06805651185381215,0.03660008831603497,0.0297654419683746
2-8,,,,,,,,,,,,,,,,0.17123266333341403,0.12026312142864994,0.11641547311654774,0.06815382804340951,0.03627715051448927,0.02938764626429175
2-9,,,,,,,,,,,,,,,,0.17232557723410658,0.12135125939731353,0.11560809326969447,0.06785849364030852,0.03563518529053484,0.028607753560023118
2-10,,,,,,,,,,,,,,,,0.1737781677458801,0.12163809483680935,0.11464831924595803,0.06730574321503499,0.03526556763270941,0.0282759143197016
2-11,,,,,,,,,,,,,,,,0.17768146904255422,0.1242482759374849,0.11644587881935894,0.06842934853528927,0.03540185124523065,0.028159034783248698
2-12,,,,,,,,,,,,,,,,0.18267217673590966,0.12575301583042828,0.11540266503474098,0.07018545095865844,0.03557195272937875,0.028113650281393746
2-13,,,,,,,,,,,,,,,,0.1855741790248921,0.1256692778362848,0.1166993783702756,0.07172148893051182,0.03567226478501739,0.02804511145614428
2-14,,,,,,,,,,,,,,,,0.1881106721282786,0.12567621886174793,0.11921698699936063,0.07218654120490908,0.03644191668258965,0.027906929109148847
2-15,,,,,,,,,,,,,,,,0.18958367775724594,0.12498001429405071,0.11964418708038617,0.07139369668116845,0.038137959650437744,0.02780719945180785
2-16,,,,,,,,,,,,,,,,0.19327747377129256,0.12500441853795508,0.12024614747788755,0.07163694932156697,0.03680451902046634,0.02768213056338881
2-17,,,,,,,,,,,,,,,,0.1953443367540015,0.12622864515625265,0.12110859808968899,0.07193241255166065,0.0356546188661904,0.02736904506767748
2-18,,,,,,,,,,,,,,,,0.1932207001306994,0.12549941977152662,0.12051674552134133,0.07112146780168281,0.03703985351067649,0.026914998434146915
2-19,,,,,,,,,,,,,,,,0.19375001042844556,0.12444881033276384,0.12138546647109622,0.07104878770858125,0.03780081297972676,0.026778044112381275
2-20,,,,,,,,,,,,,,,,0.19528366004546957,0.12416523077343822,0.12036306925072664,0.07150514861689955,0.038728713929654275,0.02674237497718528
2-21,,,,,,,,,,,,,,,,0.1956948521512839,0.12422867407497584,0.1202144551874099,0.07164102290666985,0.040258143361405395,0.02674480200770411
2-22,,,,,,,,,,,,,,,,0.1967572876464781,0.1245851758762607,0.12005704096443112,0.07158468530475985,0.04125478507026365,0.026501646502974468
2-23,,,,,,,,,,,,,,,,0.19698575323302253,0.1249552754323176,0.1191315837774856,0.07180216180620408,0.041438800265183276,0.026421366958719474
2-24,,,,,,,,,,,,,,,,0.19543456771143075,0.1257274596854985,0.11915231204231204,0.07239029320646695,0.04160615182298641,0.026522348157635663
2-25,,,,,,,,,,,,,,,,0.1933667022151581,0.1244759105153569,0.1180992830653965,0.07209767821085163,0.04188697157654635,0.026418987118470325
3-1,,,,,,,,,,,,,,,,0.1698483505754599,0.11700630298954975,0.1136532831595772,0.06721242129888337,0.037343826301904734,0.030529554775908657
3-2,,,,,,,,,,,,,,,,0.17044900478851663,0.11804509717396355,0.1141777054567244,0.06756256781966144,0.037159225180815346,0.030610577403788596
3-3,,,,,,,,,,,,,,,,0.17218898345426562,0.11882696873301855,0.11573007761578864,0.06775072071998857,0.03729262034857366,0.030428235603304533
3-4,,,,,,,,,,,,,,,,0.1750629197274248,0.11970986343719786,0.11825542963519872,0.06813691401081348,0.0373446779473045,0.03013650490782043
3-5,,,,,,,,,,,,,,,,0.17627742690365691,0.11986124286734263,0.11936795453324306,0.06831405120822096,0.03722666812049037,0.02988179527918055
3-6,,,,,,,,,,,,,,,,0.1761749393684796,0.12014901720660824,0.11971014998907807,0.0684148467271972,0.03702459873102124,0.02975445934832681
3-7,,,,,,,,,,,,,,,,0.17487074668151623,0.12065409388265269,0.11843592687012966,0.06848936350598268,0.0365848776635093,0.029405642996779648
3-8,,,,,,,,,,,,,,,,0.17624021364211162,0.12130815049573435,0.11734744205319347,0.0681960541357535,0.03615444975472415,0.02893625642505143
3-9,,,,,,,,,,,,,,,,0.1756024240689277,0.12265084451634403,0.11704378579213182,0.06805992160001219,0.03568674024410508,0.028402295298597856
3-10,,,,,,,,,,,,,,,,0.18034666488423823,0.12405795878939199,0.11652468257161688,0.06835149488147084,0.03547887134346483,0.028112038405369383
3-11,,,,,,,,,,,,,,,,0.18241119670308154,0.1256919750218179,0.11716315048249251,0.06967500933292839,0.03560689427291714,0.028066358615632468
3-12,,,,,,,,,,,,,,,,0.18701302568825665,0.12660402742646884,0.11740046986691623,0.07134803805738446,0.03578629424518163,0.027935954878746002
3-13,,,,,,,,,,,,,,,,0.18931673131430568,0.12653555774920816,0.11995749927305457,0.07208483647465837,0.03628234402059355,0.02788227325289227
3-14,,,,,,,,,,,,,,,,0.19109303737257727,0.126036003239299,0.12049594034763052,0.07207933187259319,0.03754082888556115,0.027753925811069897
3-15,,,,,,,,,,,,,,,,0.19406605893222018,0.12603214163684143,0.1218385409849774,0.07199409575664595,0.0370469418689734,0.02763634119633177
3-16,,,,,,,,,,,,,,,,0.1957436970302942,0.1264265239490001,0.1213735817225568,0.07189366849218914,0.03699915264526658,0.027386895244175206
3-17,,,,,,,,,,,,,,,,0.19637791233803367,0.12641154295166085,0.12212563362813848,0.07179362211262298,0.03630216432261636,0.027034967222530338
3-18,,,,,,,,,,,,,,,,0.1958752634751758,0.1260191546327551,0.12172458136482006,0.07146047027152748,0.03762506495965244,0.026732449013793524
3-19,,,,,,,,,,,,,,,,0.19634753515463366,0.12503846477485703,0.12159222262267533,0.07153865938226903,0.038379989308622,0.02670310102146159
3-20,,,,,,,,,,,,,,,,0.1972671664235019,0.12516569267040592,0.12084531243113267,0.07184313357653084,0.03979794608387878,0.026692722509077324
3-21,,,,,,,,,,,,,,,,0.1980846235304191,0.12520673481123695,0.12048708524343886,0.07187420700888537,0.04077796946635559,0.026543333713477054
3-22,,,,,,,,,,,,,,,,0.1983124808445084,0.12574232920937156,0.12018212741048828,0.07203989506873952,0.04167659070045331,0.026490273104212658
3-23,,,,,,,,,,,,,,,,0.19783280474336465,0.12621585380430833,0.11944918889474006,0.07239322191566326,0.04177555912264424,0.02639856718019081
3-24,,,,,,,,,,,,,,,,0.19594479937545908,0.12568445315879312,0.11881885591389553,0.07239702653018254,0.04224205136252598,0.02646477860547173
3-25,,,,,,,,,,,,,,,,0.19536724388148785,0.12573220898316048,0.11797397280464957,0.07218370838234212,0.04229380863799071,0.026281665003811735
4-1,,,,,,,,,,,,,,,,0.17191729067001937,0.11800184397487569,0.11574787726644319,0.06757481819069197,0.03738397931573078,0.030462192659505144
4-2,,,,,,,,,,,,,,,,0.17265237783412465,0.11852207042298721,0.11641779230606569,0.06781555705887152,0.03742110290418363,0.030500298179002277
4-3,,,,,,,,,,,,,,,,0.17479397686036502,0.11995570199849102,0.1183547048625695,0.06810012550322261,0.03747762930741851,0.030257313332665438
4-4,,,,,,,,,,,,,,,,0.17683085531966092,0.12011969546755513,0.11951677881904905,0.06846105926543147,0.0373440588988852,0.02998329777183614
4-5,,,,,,,,,,,,,,,,0.17724785861899717,0.12018407595964498,0.11985476844478869,0.06846156046908532,0.037263082569461155,0.029827793556626236
4-6,,,,,,,,,,,,,,,,0.1770519420089029,0.12131646558357152,0.12021004156528473,0.06866080094955766,0.0369195359089329,0.029488242454152255
4-7,,,,,,,,,,,,,,,,0.17785862230505667,0.12135098889209016,0.1186306203176833,0.06844606456403526,0.036405810235480916,0.029062630801766028
4-8,,,,,,,,,,,,,,,,0.17781454413435785,0.1223030520322588,0.11802705068405082,0.0682771221308348,0.0360787734476001,0.02870488490693066
4-9,,,,,,,,,,,,,,,,0.18023887769485827,0.12425413531539115,0.11785784093275406,0.06868370616851116,0.03576391475637502,0.02824796279774256
4-10,,,,,,,,,,,,,,,,0.1834640402245097,0.1252064133424033,0.11706562720818499,0.06930654278092296,0.03561989584452247,0.028055266530523433
4-11,,,,,,,,,,,,,,,,0.1858333094216466,0.12636195471780412,0.11825514459711335,0.07067720829411861,0.03576187611143898,0.02794713569915815
4-12,,,,,,,,,,,,,,,,0.18963743517530507,0.12702963283975563,0.11968955596947607,0.0717214897386301,0.03621546871474152,0.027838577416831007
4-13,,,,,,,,,,,,,,,,0.19138728190819274,0.12659784047362976,0.1207621260124444,0.0720352973929461,0.03715115791358027,0.027774570693842402
4-14,,,,,,,,,,,,,,,,0.19408622392033648,0.12658149798063761,0.12194358295527719,0.07237216033972582,0.03685316834376417,0.02763812150772244
4-15,,,,,,,,,,,,,,,,0.19575956750850612,0.1268603050392928,0.12231676966375057,0.07210249435671684,0.03713259808129865,0.027419728261969388
4-16,,,,,,,,,,,,,,,,0.19644804460303952,0.12651514863158658,0.12206695289868687,0.07179866748056236,0.03716769420293366,0.027131971646801138
4-17,,,,,,,,,,,,,,,,0.19758711490790504,0.12658168277556062,0.12263800727445354,0.07188514627839376,0.03692093254642395,0.026854927756732313
4-18,,,,,,,,,,,,,,,,0.19735472418723937,0.12608264414213913,0.12188561150203583,0.0717346282295744,0.0381008618690799,0.026665892251848622
4-19,,,,,,,,,,,,,,,,0.1976394807547485,0.12558068714989945,0.12175968040318454,0.0717877284126698,0.039270324190072425,0.026660473701400074
4-20,,,,,,,,,,,,,,,,0.1986851497936018,0.1256773631057826,0.12090306596790702,0.0719708339031863,0.04030645640703584,0.026545868848821888
4-21,,,,,,,,,,,,,,,,0.19890773358342329,0.12593532039628189,0.1205253649946912,0.07215163945836889,0.04121510264200654,0.0265245282170386
4-22,,,,,,,,,,,,,,,,0.19861048346370327,0.12650619052049708,0.1201830705534069,0.07243147584629514,0.041876632184209665,0.0264478945965042
4-23,,,,,,,,,,,,,,,,0.1976502315222175,0.12605740331186108,0.11917431828969206,0.07239801458359409,0.04219898191139794,0.026375023346258047
4-24,,,,,,,,,,,,,,,,0.19686626474002109,0.126341691714319,0.11858081509588284,0.07239244506458874,0.04245348533326528,0.02634811681234616
4-25,,,,,,,,,,,,,,,,0.19610421148398854,0.12565476506212553,0.11773459073209483,0.07183284386548663,0.042677558628189755,0.02619662984999357
5-1,,,,,,,,,,,,,,,,0.17342821784680884,0.11840621269144441,0.11723887404176944,0.06778726479394019,0.03754404291962011,0.03040463171981767
5-2,,,,,,,,,,,,,,,,0.1746595717514925,0.11950074151897702,0.11838521403083721,0.06808848308529701,0.03754367443027027,0.03034751881130176
5-3,,,,,,,,,,,,,,,,0.17627790592730813,0.12024266111742138,0.1193575373496035,0.06836961608821736,0.03745206507872005,0.030112115342849393
5-4,,,,,,,,,,,,,,,,0.17752610846063305,0.1203317605855287,0.11991024878727359,0.06855549043206337,0.037355274793744876,0.02992093462483582
5-5,,,,,,,,,,,,,,,,0.17780540935883934,0.1211165412800266,0.12022285583145279,0.06865295291744439,0.037136372710242394,0.02960664686423097
5-6,,,,,,,,,,,,,,,,0.17910228692473976,0.12174726419722541,0.12000648151820179,0.06859643884647727,0.03671214284203464,0.029199617560220294
5-7,,,,,,,,,,,,,,,,0.17886862478852403,0.12214557889085671,0.11893087943621054,0.06846995547764835,0.036298591019452695,0.028852458878673954
5-8,,,,,,,,,,,,,,,,0.18121406353106873,0.12365808892275712,0.11849460868599158,0.06874283365198007,0.03607770484624596,0.028522213358725648
5-9,,,,,,,,,,,,,,,,0.18286966052627976,0.12515276525436228,0.11803690555373636,0.06939656238020868,0.03583608751893185,0.028176338101194475
5-10,,,,,,,,,,,,,,,,0.18612417766692474,0.12584737623445355,0.11796338541970638,0.07017821628882791,0.03574354139532423,0.027962783824441395
5-11,,,,,,,,,,,,,,,,0.18827261543186494,0.1267555993924228,0.1199530508977834,0.07111388850253662,0.03610998067896682,0.027866420567949614
5-12,,,,,,,,,,,,,,,,0.19132860640481758,0.12698389361977733,0.12040403222341459,0.07175883474524035,0.03692558228723504,0.027760771922529195
5-13,,,,,,,,,,,,,,,,0.1937832028182443,0.12692868554704687,0.12189394855694304,0.07228238621587948,0.036676962258223395,0.027676005258797775
5-14,,,,,,,,,,,,,,,,0.19544913621791762,0.12714398787086087,0.12231881406939787,0.07238786597388656,0.036959043398690536,0.02746323153737003
5-15,,,,,,,,,,,,,,,,0.19633564251925215,0.12684620667354107,0.12269319294150055,0.07198516186252892,0.03724470379505698,0.027206275607384298
5-16,,,,,,,,,,,,,,,,0.197406678177895,0.1266317298483032,0.122494065677725,0.0718714748326665,0.03750460254701124,0.0269604731208174
5-17,,,,,,,,,,,,,,,,0.1984518299636925,0.12652234897580858,0.1226204519305205,0.07202367516618084,0.03744208383727477,0.026765286507480314
5-18,,,,,,,,,,,,,,,,0.1982246576703963,0.12631562475332456,0.12203324657626406,0.07189858693538166,0.0388699423275324,0.02662375109757209
5-19,,,,,,,,,,,,,,,,0.19873063349176823,0.12591059015783554,0.1217028125585022,0.07190250376192354,0.03978182297497849,0.02654131762038121
5-20,,,,,,,,,,,,,,,,0.19921945205435973,0.12617432593659608,0.12087547377594346,0.07217675653489383,0.04075619499962712,0.026527109213511327
5-21,,,,,,,,,,,,,,,,0.19901840746269814,0.12651376143047682,0.12049071841042769,0.07244607437381194,0.04147097416553963,0.026481924864946587
5-22,,,,,,,,,,,,,,,,0.19831613585005034,0.1263216220148271,0.11982731254237035,0.07242924973319194,0.042195627182476596,0.026413734327129616
5-23,,,,,,,,,,,,,,,,0.19808140525408563,0.12651052234362348,0.1189489599062999,0.07239552469947148,0.04237337562506618,0.026293549472893685
5-24,,,,,,,,,,,,,,,,0.19718372305498902,0.1261573340961507,0.1182739533008829,0.07206962446808655,0.04273012675136845,0.026262713918448515
5-25,,,,,,,,,,,,,,,,0.1975151367089921,0.12595295718603805,0.1176008325950865,0.07179988960178794,0.04305165893333285,0.025960560376545944
6-1,,,,,,,,,,,,,,,,0.17499974922346564,0.11925118480332653,0.11876066503045828,0.0680273810394023,0.037625241522928794,0.030291475950119152
6-2,,,,,,,,,,,,,,,,0.17593260458679888,0.11982760359725123,0.119223455648901,0.06831891004394385,0.037511982924996766,0.030212372851839628
6-3,,,,,,,,,,,,,,,,0.1769677841762199,0.12040299746339854,0.11972697354981854,0.0684662033557952,0.037447500277923866,0.03003928339648726
6-4,,,,,,,,,,,,,,,,0.1779918833359213,0.12108976906305996,0.1202212524280417,0.06870399919177492,0.037239066665658925,0.0297243362017829
6-5,,,,,,,,,,,,,,,,0.17944807513976482,0.12151104658383065,0.12005358545457273,0.06860349626047853,0.03692853368357471,0.029352720368874527
6-6,,,,,,,,,,,,,,,,0.1797991274273294,0.12235020824885434,0.12003533120738183,0.06859696420700816,0.03657764640349364,0.02900295092294317
6-7,,,,,,,,,,,,,,,,0.18161668500629757,0.12330604281245675,0.11917690702509018,0.06883486362426287,0.0362681514340002,0.02867526744118631
6-8,,,,,,,,,,,,,,,,0.1833450333282506,0.12450936012402727,0.11855142764059079,0.06933321610476596,0.03609837815876265,0.02841938272269701
6-9,,,,,,,,,,,,,,,,0.18526312809454568,0.12570704695951895,0.11863595292843139,0.07011629578155618,0.03591309899276947,0.028080946845242958
6-10,,,,,,,,,,,,,,,,0.18822040906661947,0.12626435121978688,0.1194275364982735,0.07062520386980402,0.03603692188533475,0.027892450333209275
6-11,,,,,,,,,,,,,,,,0.1899828870099203,0.1267673995054484,0.12052427937200909,0.07124937805402869,0.03671628706598948,0.027797124820103433
6-12,,,,,,,,,,,,,,,,0.1933906114206203,0.12719926905699058,0.12141952842258194,0.07201303452194525,0.03656712412020438,0.027679967556355663
6-13,,,,,,,,,,,,,,,,0.1950094136980201,0.12734401609687268,0.12223328483293235,0.07231273560260676,0.03679488915652104,0.027523232267348235
6-14,,,,,,,,,,,,,,,,0.19598760787452332,0.12708733941800684,0.12263880815299052,0.07224325744447221,0.037083310449560786,0.02727785497860138
6-15,,,,,,,,,,,,,,,,0.19715814630902265,0.1268901049033679,0.12295502515894852,0.07201543598476645,0.03751645227132368,0.027045104135685498
6-16,,,,,,,,,,,,,,,,0.19817063972223845,0.12657462984911613,0.12252769753337003,0.07199016928280741,0.037848892062786514,0.026860119741782183
6-17,,,,,,,,,,,,,,,,0.19901349549301395,0.1266455556011274,0.12266053253568708,0.07211449723029573,0.03819514263137039,0.026703419978854594
6-18,,,,,,,,,,,,,,,,0.19906028709832238,0.12647278386565255,0.12200103624365378,0.07197768937475077,0.039362605981691515,0.026520629160002904
6-19,,,,,,,,,,,,,,,,0.1991804690836472,0.12628899873481128,0.12162017305604853,0.07208699807848273,0.04024546583187676,0.026522582206936745
6-20,,,,,,,,,,,,,,,,0.19925568396059742,0.1266208926343414,0.12080919603764281,0.07241971367796261,0.041050983292599395,0.0264887429007036
6-21,,,,,,,,,,,,,,,,0.1987057723620025,0.1263598545063,0.12016752484837313,0.07244313227302142,0.04180118818840982,0.026444906827952072
6-22,,,,,,,,,,,,,,,,0.198578810473597,0.1266570035513017,0.11954692947940007,0.07242357617875307,0.04234250020567372,0.026335071450802845
6-23,,,,,,,,,,,,,,,,0.1981628269365577,0.12632807213053954,0.1186439772506934,0.07212651009931836,0.04261729623511905,0.02622717502542428
6-24,,,,,,,,,,,,,,,,0.19820777981725823,0.12632506505016794,0.11809024272385284,0.07200495965776034,0.04303574829194379,0.026050998725160646
6-25,,,,,,,,,,,,,,,,0.19832742106281065,0.12601114135367675,0.11747833454004833,0.07180119052860678,0.04349825461008481,0.026028304268295072
7-1,,,,,,,,,,,,,,,,0.17606290587688578,0.1195751809076086,0.11943454410320405,0.06823872832279286,0.03758559521185764,0.030182229945934797
7-2,,,,,,,,,,,,,,,,0.1765881448206316,0.12003261556559607,0.11956928558281624,0.0684118822289625,0.03750196027561281,0.03013534650612825
7-3,,,,,,,,,,,,,,,,0.17747678505339412,0.12104714766871345,0.12002669126532854,0.06860831856593011,0.037338718598672826,0.029856427488804082
7-4,,,,,,,,,,,,,,,,0.1794118293371364,0.12143409565969047,0.12008710501591757,0.06865738921074814,0.03704948446947398,0.02949394080504061
7-5,,,,,,,,,,,,,,,,0.1800403078314024,0.12206368144675259,0.120076346453138,0.06860658271363086,0.036786088590542304,0.02916634750604497
7-6,,,,,,,,,,,,,,,,0.18209606052734284,0.12332368601607094,0.12009243948967789,0.06889734709409183,0.03651990023152057,0.028830187086456446
7-7,,,,,,,,,,,,,,,,0.18346211951460067,0.12408993178269284,0.11913578757324292,0.06933503893331638,0.03626577845386293,0.028566041513671675
7-8,,,,,,,,,,,,,,,,0.18540762190413293,0.12507900928615107,0.11900385575293919,0.06996258077049743,0.03613554462049106,0.028307538631537715
7-9,,,,,,,,,,,,,,,,0.1872551900578898,0.12609095485430138,0.11981284801133753,0.07051328028316185,0.03614998237101186,0.02800475396308565
7-10,,,,,,,,,,,,,,,,0.18977505871707329,0.12634858453395761,0.12000103405941553,0.07081200965302041,0.03656498999392329,0.027829388786172384
7-11,,,,,,,,,,,,,,,,0.19198501648782845,0.12698551172107533,0.12139611499714281,0.07154035148982141,0.0364424439215351,0.02772220104367537
7-12,,,,,,,,,,,,,,,,0.19453920638710864,0.1275197082939176,0.12179197231332017,0.07207951260232266,0.03668420081497589,0.02754849070668512
7-13,,,,,,,,,,,,,,,,0.1955584308725554,0.1272684742860814,0.12253143457879345,0.07220066292533231,0.03692666214625704,0.02735610408246698
7-14,,,,,,,,,,,,,,,,0.19674395076321813,0.12709265346980922,0.12287769122348025,0.07223344945486222,0.03734021132523167,0.027126805246206143
7-15,,,,,,,,,,,,,,,,0.1978578341626024,0.1268051387775956,0.12293499537673068,0.07209742948704899,0.037812551662422485,0.026941146987674778
7-16,,,,,,,,,,,,,,,,0.19870531366305336,0.12667341295629056,0.1226023424357911,0.07207349378650008,0.038442633899916485,0.02678620190086789
7-17,,,,,,,,,,,,,,,,0.19963319875392171,0.12673489186993733,0.12258138326319512,0.07215263481880102,0.03871447223360096,0.02659651931191639
7-18,,,,,,,,,,,,,,,,0.1994103849377683,0.1267220578940166,0.1219458715547549,0.07212716657419747,0.03982094232118501,0.026502964346623765
7-19,,,,,,,,,,,,,,,,0.19922399685131598,0.12665725353411353,0.12152352890912445,0.07230889530063844,0.04057372335754533,0.02648784662827543
7-20,,,,,,,,,,,,,,,,0.1989546139475804,0.12647457599861045,0.12050428016479695,0.07242189384252468,0.04139248184752848,0.026454235753665484
7-21,,,,,,,,,,,,,,,,0.19888204356468014,0.1266429129643141,0.11990191764764019,0.07243757334348125,0.04198168088492782,0.026370467691764123
7-22,,,,,,,,,,,,,,,,0.19858820987658332,0.12648012396056052,0.11921107393332746,0.07218954022684873,0.04255741816100204,0.02626876022779222
7-23,,,,,,,,,,,,,,,,0.19892287048127844,0.12644796951425055,0.11845373844610889,0.07206413801772714,0.04289604284942383,0.02604671469461162
7-24,,,,,,,,,,,,,,,,0.1988169611227565,0.1263234043287307,0.11793122088741158,0.07197789838252071,0.043423890668591314,0.02609362184860182
7-25,,,,,,,,,,,,,,,,0.1991214897883643,0.12580850858422782,0.11752667453939498,0.07186558115275231,0.04416306546524786,0.026051419619764385
8-1,,,,,,,,,,,,,,,,0.17663735647884185,0.11979207535218822,0.11971871966662534,0.06833404640376388,0.03756872765165293,0.03011756949183525
8-2,,,,,,,,,,,,,,,,0.17710485558702715,0.12064610762405163,0.11985727982203148,0.06854545736620768,0.037402817391027736,0.029966466946769046
8-3,,,,,,,,,,,,,,,,0.1788034801756548,0.12135606015793425,0.11994122544456742,0.06858196339222085,0.037162732751069155,0.029641784060046788
8-4,,,,,,,,,,,,,,,,0.17996648006991672,0.12192975018825648,0.12011216206969054,0.06865679622848093,0.03691363603613645,0.02931619251238451
8-5,,,,,,,,,,,,,,,,0.1820712025680889,0.12295244751986663,0.12012433576594624,0.06887169468978506,0.03671516636504187,0.028997382569437475
8-6,,,,,,,,,,,,,,,,0.18371545957790364,0.1240131846985342,0.11994630491839389,0.06933221807987901,0.036494255278728134,0.028716365219214456
8-7,,,,,,,,,,,,,,,,0.18531527484677154,0.12464395402421251,0.11946842780809494,0.06989086595926804,0.03628299605822494,0.02845184685217107
8-8,,,,,,,,,,,,,,,,0.18720353305993098,0.12549507470376575,0.12000172435217424,0.07033193735618004,0.036321193282552955,0.028215895857389664
8-9,,,,,,,,,,,,,,,,0.18879493199067093,0.12619114335648765,0.120277984309608,0.07069441893485309,0.03660780042863734,0.0279367552634139
8-10,,,,,,,,,,,,,,,,0.19160825505895368,0.12659375668689501,0.12083436842017851,0.07112041737279294,0.03634724387146128,0.027759351983878657
8-11,,,,,,,,,,,,,,,,0.19320302897261585,0.12729414137252598,0.12173922800819256,0.07165907909293733,0.0365606932229234,0.027602134059438576
8-12,,,,,,,,,,,,,,,,0.1951080529842034,0.12743292035509254,0.12211748349488458,0.07201243768216097,0.03681450921200997,0.027399574806247683
